Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Sael Kumbedi,FRA,DF,20,Lyon,Ligue1,0.00,0.22,0.22,0.00,0.00,0.00,0.28,0.00,0.02,0.02,0.09,0.11,1.67,3.18,5.02,Shooting,Per 90,0.39,0.11,28.6%,0.00,0.00,18.70,0.00,0.05,-0.02,-0.02,Passing,38.75,47.51,81.6%,550.66,168.00,22.33,24.29,92.0%,13.79,16.81,82.1%,1.17,3.13,37.5%,0.09,0.67,1.84,1.12,0.17,Pass Types,40.53,6.87,0.56,0.11,0.06,1.40,6.25,0.00,0.00,0.00,0.00,0.11,0.78,Goal and Shot Creation,1.62,1.40,0.06,0.06,0.06,0.06,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,Defense,2.18,1.17,0.89,1.01,0.28,0.84,1.51,55.6%,0.67,1.06,0.28,0.73,2.90,3.29,0.06,Possession,59.24,2.96,19.49,24.57,15.35,1.73,59.24,2.07,0.95,45.9%,1.06,51.4%,30.99,129.14,76.82,1.40,0.50,1.01,1.17,37.30,Miscellaneous Stats,0.00,1.79,1.01,0.06,0.00,0.00,0.00,2.51,0.50,0.78,39.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khvicha Kvaratskhelia,GEO,FW,24,Paris S-G,Ligue1,0.40,0.33,0.73,0.40,0.00,0.00,0.07,0.00,0.27,0.27,0.31,0.57,5.80,3.96,11.08,Shooting,Per 90,3.49,1.38,39.6%,0.11,0.29,18.90,0.16,0.08,+0.13,+0.13,Passing,43.52,51.49,84.5%,608.90,122.64,27.36,29.47,92.8%,12.76,15.13,84.3%,1.75,3.40,51.5%,0.30,2.21,2.11,1.91,0.30,Pass Types,48.00,3.40,0.46,0.66,0.33,2.87,0.49,2.34,0.53,0.56,0.00,0.10,0.63,Goal and Shot Creation,5.74,3.89,0.43,0.66,0.40,0.26,0.10,0.82,0.56,0.03,0.13,0.07,0.03,0.00,Defense,1.75,1.05,0.56,0.82,0.36,0.86,1.75,49.1%,0.89,0.79,0.16,0.43,2.18,0.59,0.00,Possession,65.11,0.69,5.08,24.07,36.89,7.09,65.11,5.08,2.41,47.4%,2.34,46.1%,43.32,293.44,157.68,3.43,3.16,1.88,2.18,53.21,Miscellaneous Stats,0.00,0.99,1.95,0.13,0.00,0.00,0.00,2.84,0.36,0.99,26.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayckel Lahdo,SWE,"FW,MF",23,Nantes,Ligue1,0.13,0.13,0.27,0.13,0.00,0.00,0.00,0.00,0.07,0.07,0.15,0.21,2.41,1.74,6.69,Shooting,Per 90,0.94,0.13,14.3%,0.14,1.00,20.00,0.00,0.07,+0.07,+0.07,Passing,20.86,24.47,85.2%,332.32,54.96,10.56,11.50,91.9%,8.69,9.49,91.5%,1.20,1.87,64.3%,0.09,1.20,1.60,0.94,0.13,Pass Types,24.07,0.40,0.13,0.00,0.13,0.53,0.13,0.00,0.00,0.00,0.00,0.00,1.20,Goal and Shot Creation,2.27,2.14,0.00,0.00,0.13,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Defense,1.07,0.53,0.27,0.40,0.40,0.67,1.34,50.0%,0.67,1.20,0.00,0.13,1.20,0.40,0.00,Possession,36.24,0.53,4.68,14.98,17.38,3.74,36.24,3.34,1.47,44.0%,1.74,52.0%,26.75,166.36,75.69,1.60,1.34,3.08,1.60,27.01,Miscellaneous Stats,0.00,1.20,1.34,0.40,0.00,0.00,0.00,3.21,0.27,1.34,16.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Lala,MAD,DF,34,Brest,Ligue1,0.03,0.06,0.08,0.00,0.03,0.03,0.17,0.00,0.04,0.01,0.16,0.18,1.67,4.13,3.32,Shooting,Per 90,0.36,0.11,30.8%,0.00,0.00,24.80,0.03,0.04,-0.01,-0.01,Passing,42.03,56.23,74.8%,877.13,329.18,14.53,16.82,86.4%,19.33,24.01,80.5%,7.78,13.05,59.6%,0.17,1.39,3.77,1.48,0.78,Pass Types,45.68,10.40,2.15,0.14,0.56,3.90,7.95,0.31,0.11,0.20,0.00,0.14,0.42,Goal and Shot Creation,3.01,2.04,0.78,0.00,0.14,0.06,0.00,0.14,0.06,0.06,0.00,0.03,0.00,0.00,Defense,1.56,0.95,0.86,0.50,0.20,0.78,1.42,54.9%,0.64,0.61,0.20,0.78,2.34,2.65,0.11,Possession,64.01,3.37,19.97,29.84,14.61,0.25,63.98,0.89,0.42,46.9%,0.47,53.1%,33.83,177.57,90.06,1.39,0.11,0.84,0.45,37.87,Miscellaneous Stats,0.00,0.50,0.67,0.03,0.00,0.06,0.00,4.30,0.36,0.50,41.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Théo Le Bris,FRA,DF,23,Lorient,Ligue1,0.18,0.09,0.27,0.18,0.00,0.00,0.00,0.00,0.10,0.10,0.06,0.16,2.27,2.45,6.81,Shooting,Per 90,1.09,0.45,41.7%,0.17,0.40,16.70,0.00,0.09,+0.08,+0.08,Passing,29.70,37.14,80.0%,436.83,113.25,17.71,20.16,87.8%,10.17,12.90,78.9%,1.09,2.09,52.2%,0.09,0.91,1.36,1.27,0.73,Pass Types,33.69,3.36,0.00,0.00,0.00,3.91,3.36,0.00,0.00,0.00,0.00,0.09,0.73,Goal and Shot Creation,2.27,1.91,0.09,0.09,0.09,0.09,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,2.45,1.82,1.36,0.45,0.64,1.18,1.45,81.3%,0.27,0.82,0.09,0.54,3.00,2.18,0.00,Possession,46.86,1.54,8.72,16.26,22.07,1.82,46.86,1.36,0.64,46.7%,0.73,53.3%,24.70,113.16,65.39,1.45,0.27,1.27,0.18,29.97,Miscellaneous Stats,0.00,0.54,0.36,0.00,0.00,0.00,0.00,2.91,0.36,0.54,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julien Le Cardinal,FRA,DF,28,Brest,Ligue1,0.10,0.00,0.10,0.10,0.00,0.00,0.29,0.00,0.09,0.09,0.01,0.10,0.39,2.51,0.19,Shooting,Per 90,0.77,0.19,25.0%,0.13,0.50,12.10,0.00,0.11,+0.01,+0.01,Passing,43.46,50.97,85.3%,864.25,317.41,13.49,14.94,90.3%,24.57,26.11,94.1%,5.01,8.87,56.5%,0.04,0.29,2.70,0.10,0.00,Pass Types,48.95,2.02,1.25,0.10,0.39,0.39,0.29,0.00,0.00,0.00,0.00,0.00,0.77,Goal and Shot Creation,0.96,0.77,0.10,0.00,0.10,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Defense,1.73,0.96,1.16,0.29,0.29,0.58,1.06,54.5%,0.48,1.83,1.06,1.16,2.89,5.69,0.00,Possession,63.98,9.15,34.69,26.31,3.37,0.96,63.98,0.39,0.29,75.0%,0.10,25.0%,34.88,196.96,113.03,0.29,0.00,0.39,0.29,41.63,Miscellaneous Stats,0.00,0.58,0.96,0.00,0.00,0.00,0.00,2.79,2.70,1.93,58.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Lees-Melou,FRA,MF,32,Paris FC,Ligue1,0.11,0.11,0.22,0.11,0.00,0.00,0.26,0.00,0.07,0.07,0.14,0.21,0.85,5.69,1.74,Shooting,Per 90,1.37,0.33,24.3%,0.08,0.33,21.20,0.00,0.06,+0.04,+0.04,Passing,47.27,56.44,83.8%,903.36,268.08,19.22,21.55,89.2%,20.66,23.25,88.9%,6.58,9.39,70.1%,0.11,1.07,5.88,0.74,0.18,Pass Types,54.26,1.96,1.52,0.41,1.40,1.03,0.26,0.00,0.00,0.00,0.00,0.22,1.15,Goal and Shot Creation,2.85,2.33,0.04,0.07,0.26,0.07,0.07,0.33,0.26,0.00,0.04,0.04,0.00,0.00,Defense,2.85,1.96,1.40,0.96,0.48,1.52,3.36,45.1%,1.85,1.37,0.22,0.74,3.59,1.48,0.07,Possession,66.57,3.55,19.29,37.11,10.83,1.29,66.57,1.07,0.67,62.1%,0.37,34.5%,36.33,169.91,69.15,0.81,0.30,1.07,0.44,45.35,Miscellaneous Stats,0.00,1.66,1.63,0.00,0.00,0.11,0.00,6.39,0.37,0.52,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Lees-Melou,FRA,MF,32,Brest,Ligue1,0.11,0.11,0.22,0.11,0.00,0.00,0.26,0.00,0.07,0.07,0.14,0.21,0.85,5.69,1.74,Shooting,Per 90,1.37,0.33,24.3%,0.08,0.33,21.20,0.00,0.06,+0.04,+0.04,Passing,47.27,56.44,83.8%,903.36,268.08,19.22,21.55,89.2%,20.66,23.25,88.9%,6.58,9.39,70.1%,0.11,1.07,5.88,0.74,0.18,Pass Types,54.26,1.96,1.52,0.41,1.40,1.03,0.26,0.00,0.00,0.00,0.00,0.22,1.15,Goal and Shot Creation,2.85,2.33,0.04,0.07,0.26,0.07,0.07,0.33,0.26,0.00,0.04,0.04,0.00,0.00,Defense,2.85,1.96,1.40,0.96,0.48,1.52,3.36,45.1%,1.85,1.37,0.22,0.74,3.59,1.48,0.07,Possession,66.57,3.55,19.29,37.11,10.83,1.29,66.57,1.07,0.67,62.1%,0.37,34.5%,36.33,169.91,69.15,0.81,0.30,1.07,0.44,45.35,Miscellaneous Stats,0.00,1.66,1.63,0.00,0.00,0.11,0.00,6.39,0.37,0.52,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Lefort,FRA,DF,32,Angers,Ligue1,0.00,0.03,0.03,0.00,0.00,0.00,0.11,0.00,0.02,0.02,0.03,0.04,0.29,1.97,0.20,Shooting,Per 90,0.31,0.03,9.1%,0.00,0.00,15.80,0.06,0.06,-0.02,-0.02,Passing,44.31,52.17,84.9%,847.51,359.71,16.46,17.60,93.5%,22.51,24.11,93.4%,5.00,9.20,54.3%,0.03,0.20,2.03,0.23,0.06,Pass Types,47.89,4.11,2.80,0.11,0.31,0.29,0.06,0.00,0.00,0.00,0.00,0.17,0.29,Goal and Shot Creation,0.69,0.60,0.00,0.00,0.06,0.00,0.03,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,1.29,0.69,1.09,0.20,0.00,0.86,1.20,71.4%,0.34,1.26,0.97,1.20,2.49,6.06,0.11,Possession,63.60,11.17,40.63,21.63,1.77,0.43,63.60,0.29,0.17,60.0%,0.11,40.0%,34.83,184.29,109.06,0.17,0.00,0.49,0.09,40.63,Miscellaneous Stats,0.00,0.54,0.51,0.06,0.00,0.00,0.00,3.66,1.11,0.86,56.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Félix Lemaréchal,FRA,"MF,FW",22,Strasbourg,Ligue1,0.14,0.18,0.32,0.14,0.00,0.00,0.14,0.00,0.18,0.18,0.17,0.35,1.87,3.28,5.24,Shooting,Per 90,1.55,0.46,29.4%,0.09,0.30,16.50,0.09,0.12,-0.04,-0.04,Passing,29.00,37.10,78.2%,431.47,85.04,16.43,18.94,86.8%,10.11,12.34,81.9%,1.55,2.82,54.8%,0.11,1.41,2.19,0.41,0.18,Pass Types,34.73,2.09,0.46,0.41,0.00,1.73,0.27,0.64,0.41,0.23,0.00,0.27,1.73,Goal and Shot Creation,2.73,2.05,0.32,0.14,0.14,0.05,0.05,0.23,0.18,0.00,0.00,0.05,0.00,0.00,Defense,1.87,0.96,0.77,0.73,0.36,0.82,1.82,45.0%,1.00,1.91,0.18,0.55,2.41,1.05,0.05,Possession,50.17,1.55,9.38,23.31,18.30,2.91,50.17,2.87,1.50,52.4%,1.27,44.4%,26.09,137.34,65.51,1.32,0.27,2.73,1.32,33.96,Miscellaneous Stats,0.00,1.41,0.73,0.09,0.00,0.00,0.00,3.32,0.82,0.82,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donovan Léon,GUF,GK,33,Auxerre,Ligue1,,,,,,0.13,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,4.67,3.21,68.7%,0.25,0.25,0.51,0.25,25.8%,0.06,0.06,0.00,50.0%,Advanced Goalkeeping,0.03,0.29,0.13,1.71,0.36,+0.31,5.84,18.29,31.9%,27.95,4.86,49.2%,40.7,6.00,75.7%,55.1,13.31,0.57,4.3%,1.14,14.9
Esteban Lepaul,FRA,FW,25,Angers,Ligue1,0.54,0.10,0.64,0.54,0.00,0.00,0.07,0.00,0.39,0.39,0.09,0.48,0.88,1.05,3.73,Shooting,Per 90,2.44,0.98,40.3%,0.22,0.55,13.60,0.00,0.16,+0.16,+0.16,Passing,12.22,17.92,68.2%,174.33,30.98,7.16,9.26,77.3%,3.53,4.89,72.2%,0.68,1.56,43.5%,0.06,0.54,0.71,0.27,0.07,Pass Types,16.36,1.53,0.03,0.03,0.20,0.58,0.03,0.00,0.00,0.00,0.00,0.03,0.27,Goal and Shot Creation,1.36,0.85,0.00,0.10,0.34,0.07,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Defense,0.48,0.24,0.10,0.24,0.14,0.14,0.51,26.7%,0.37,0.31,0.03,0.10,0.58,0.58,0.00,Possession,25.38,0.68,2.31,13.17,10.25,3.46,25.38,1.02,0.31,30.0%,0.68,66.7%,11.78,60.17,24.03,0.64,0.44,1.83,0.61,17.48,Miscellaneous Stats,0.00,0.88,0.78,0.61,0.00,0.00,0.00,2.17,1.66,2.14,43.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Lepaul,FRA,FW,25,Rennes,Ligue1,0.54,0.10,0.64,0.54,0.00,0.00,0.07,0.00,0.39,0.39,0.09,0.48,0.88,1.05,3.73,Shooting,Per 90,2.44,0.98,40.3%,0.22,0.55,13.60,0.00,0.16,+0.16,+0.16,Passing,12.22,17.92,68.2%,174.33,30.98,7.16,9.26,77.3%,3.53,4.89,72.2%,0.68,1.56,43.5%,0.06,0.54,0.71,0.27,0.07,Pass Types,16.36,1.53,0.03,0.03,0.20,0.58,0.03,0.00,0.00,0.00,0.00,0.03,0.27,Goal and Shot Creation,1.36,0.85,0.00,0.10,0.34,0.07,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Defense,0.48,0.24,0.10,0.24,0.14,0.14,0.51,26.7%,0.37,0.31,0.03,0.10,0.58,0.58,0.00,Possession,25.38,0.68,2.31,13.17,10.25,3.46,25.38,1.02,0.31,30.0%,0.68,66.7%,11.78,60.17,24.03,0.64,0.44,1.83,0.61,17.48,Miscellaneous Stats,0.00,0.88,0.78,0.61,0.00,0.00,0.00,2.17,1.66,2.14,43.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johann Lepenant,FRA,MF,23,Nantes,Ligue1,0.00,0.05,0.05,0.00,0.00,0.00,0.10,0.00,0.03,0.03,0.04,0.07,0.73,3.72,1.66,Shooting,Per 90,0.59,0.15,25.0%,0.00,0.00,21.70,0.00,0.05,-0.03,-0.03,Passing,26.87,32.79,81.9%,441.14,116.38,13.26,14.83,89.4%,10.23,11.60,88.2%,2.35,3.87,60.8%,0.06,0.69,2.89,0.59,0.05,Pass Types,30.20,2.50,1.13,0.15,0.10,1.22,0.24,0.54,0.44,0.05,0.00,0.10,1.66,Goal and Shot Creation,1.96,1.32,0.44,0.05,0.05,0.10,0.00,0.15,0.10,0.05,0.00,0.00,0.00,0.00,Defense,3.08,1.71,1.71,1.13,0.24,1.76,3.43,51.4%,1.66,1.86,0.20,0.78,3.87,1.52,0.00,Possession,45.56,1.96,10.96,23.64,11.50,1.22,45.56,1.52,0.54,35.5%,0.88,58.1%,22.85,89.22,34.31,0.88,0.05,2.35,0.93,25.89,Miscellaneous Stats,0.00,1.62,2.06,0.00,0.00,0.00,0.00,4.55,0.78,0.69,53.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louis Leroux,FRA,"DF,MF",19,Nantes,Ligue1,0.15,0.10,0.26,0.15,0.00,0.00,0.10,0.00,0.13,0.13,0.09,0.22,1.02,3.07,2.10,Shooting,Per 90,0.87,0.41,47.1%,0.18,0.38,15.80,0.00,0.15,+0.02,+0.02,Passing,27.61,35.86,77.0%,473.31,182.15,12.55,14.60,86.0%,11.68,14.14,82.6%,2.51,4.97,50.5%,0.06,1.13,2.15,0.72,0.20,Pass Types,30.73,5.12,1.02,0.05,0.05,1.33,3.79,0.20,0.10,0.00,0.00,0.00,1.74,Goal and Shot Creation,2.46,1.95,0.05,0.15,0.15,0.05,0.10,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Defense,2.25,1.43,1.08,1.02,0.15,1.33,2.15,61.9%,0.82,1.95,0.20,0.56,2.82,2.51,0.10,Possession,46.77,2.10,14.19,23.46,9.89,1.59,46.77,1.90,0.77,40.5%,1.08,56.8%,23.97,107.57,52.09,0.92,0.31,1.13,0.61,25.71,Miscellaneous Stats,0.00,0.97,1.08,0.05,0.00,0.00,0.00,3.94,0.46,0.56,45.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gautier Lloris,FRA,DF,30,Le Havre,Ligue1,0.03,0.07,0.10,0.03,0.00,0.00,0.10,0.03,0.05,0.05,0.05,0.10,0.46,3.19,0.10,Shooting,Per 90,0.43,0.07,15.4%,0.08,0.50,10.20,0.00,0.11,-0.02,-0.02,Passing,47.52,52.60,90.3%,965.44,286.03,11.32,12.01,94.2%,31.46,32.59,96.5%,4.21,6.80,62.0%,0.01,0.20,2.79,0.20,0.03,Pass Types,50.81,1.69,1.43,0.00,0.27,0.03,0.07,0.00,0.00,0.00,0.00,0.10,0.23,Goal and Shot Creation,0.96,0.73,0.00,0.00,0.20,0.03,0.00,0.10,0.03,0.00,0.00,0.07,0.00,0.00,Defense,1.56,0.86,1.26,0.27,0.03,0.93,1.23,75.7%,0.30,1.13,0.90,1.63,3.19,6.50,0.00,Possession,64.88,9.66,33.95,29.50,1.63,0.63,64.88,0.07,0.03,50.0%,0.03,50.0%,38.69,202.73,97.83,0.27,0.00,0.30,0.17,44.17,Miscellaneous Stats,0.00,1.26,0.40,0.00,0.03,0.07,0.03,2.95,2.49,0.93,72.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Loader,CMR,"FW,MF",25,Auxerre,Ligue1,0.14,0.07,0.21,0.14,0.00,0.00,0.28,0.00,0.28,0.28,0.16,0.44,2.03,1.82,4.91,Shooting,Per 90,2.94,0.84,28.6%,0.05,0.17,16.00,0.07,0.09,-0.14,-0.14,Passing,18.72,23.97,78.1%,269.16,61.54,11.29,13.25,85.2%,5.12,6.45,79.3%,1.12,1.89,59.3%,0.06,1.19,1.40,0.56,0.00,Pass Types,22.64,1.26,0.14,0.07,0.14,0.84,0.42,0.14,0.00,0.00,0.00,0.07,0.77,Goal and Shot Creation,2.59,1.54,0.07,0.35,0.42,0.14,0.07,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Defense,1.12,0.63,0.35,0.49,0.28,0.49,0.91,53.8%,0.42,0.77,0.00,0.35,1.47,0.84,0.00,Possession,39.04,0.84,4.14,17.17,18.50,4.70,39.04,4.07,1.12,27.6%,2.31,56.9%,22.71,136.96,57.83,0.98,0.70,3.50,1.96,26.85,Miscellaneous Stats,0.00,2.24,1.96,0.21,0.00,0.00,0.00,3.93,1.33,2.17,38.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Locko,FRA,DF,23,Brest,Ligue1,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.01,0.01,0.09,0.10,1.22,3.23,3.40,Shooting,Per 90,0.26,0.09,33.3%,0.00,0.00,20.10,0.00,0.05,-0.01,-0.01,Passing,33.14,42.82,77.4%,590.76,236.42,15.09,17.35,86.9%,14.22,17.44,81.5%,3.58,6.19,57.7%,0.08,0.61,2.70,0.70,0.44,Pass Types,33.66,8.98,0.87,0.09,0.17,2.09,8.11,0.00,0.00,0.00,0.00,0.17,0.61,Goal and Shot Creation,1.57,1.13,0.00,0.17,0.00,0.17,0.09,0.26,0.17,0.00,0.09,0.00,0.00,0.00,Defense,3.23,1.66,2.35,0.87,0.00,2.27,3.58,63.4%,1.31,0.78,0.17,0.78,4.01,2.18,0.00,Possession,54.07,2.35,20.15,23.20,11.16,0.52,54.07,1.74,0.96,55.0%,0.78,45.0%,26.08,140.15,67.76,1.05,0.09,1.74,0.78,28.08,Miscellaneous Stats,0.00,0.70,0.70,0.17,0.00,0.09,0.00,3.84,0.52,1.22,30.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Lopes,POR,GK,35,Nantes,Ligue1,,,,,,0.22,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,4.72,3.22,71.6%,0.26,0.26,0.51,0.19,20.0%,0.22,0.00,0.03,0.0%,Advanced Goalkeeping,0.00,0.10,0.06,1.53,0.29,+0.01,4.79,12.67,37.8%,29.89,3.96,33.6%,33.4,4.53,57.7%,42.9,17.23,0.83,4.8%,0.83,12.3
Maxime Lopez,FRA,MF,28,Paris FC,Ligue1,0.00,0.20,0.20,0.00,0.00,0.00,0.40,0.00,0.02,0.02,0.27,0.29,3.27,9.27,3.27,Shooting,Per 90,0.40,0.27,66.7%,0.00,0.00,22.40,0.00,0.04,-0.02,-0.02,Passing,73.73,85.20,86.5%,1259.00,395.60,33.33,35.33,94.3%,32.27,35.47,91.0%,6.40,10.93,58.5%,0.23,2.33,7.13,1.73,0.40,Pass Types,80.07,4.80,2.73,0.13,0.33,3.87,0.40,1.67,1.13,0.33,0.00,0.33,0.40,Goal and Shot Creation,4.47,3.80,0.33,0.07,0.07,0.13,0.07,0.53,0.47,0.00,0.07,0.00,0.00,0.00,Defense,1.07,0.80,0.40,0.33,0.33,0.47,1.07,43.8%,0.60,0.47,0.07,0.40,1.47,0.47,0.07,Possession,91.07,2.00,18.53,53.60,19.67,1.33,91.07,1.13,0.20,17.6%,0.87,76.5%,51.60,270.60,127.00,1.87,0.53,0.93,0.67,74.67,Miscellaneous Stats,0.00,1.20,0.40,0.13,0.00,0.00,0.00,4.93,0.13,0.07,66.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Louchet,FRA,"MF,DF",22,Nice,Ligue1,0.00,0.13,0.13,0.00,0.00,0.00,0.20,0.07,0.08,0.08,0.20,0.27,1.57,3.40,3.99,Shooting,Per 90,1.44,0.33,22.7%,0.00,0.00,21.90,0.07,0.06,-0.08,-0.08,Passing,33.19,43.99,75.4%,492.48,158.14,20.23,22.84,88.5%,9.43,12.63,74.6%,2.55,5.50,46.4%,0.18,1.64,2.88,0.85,0.39,Pass Types,38.29,5.43,1.57,0.07,0.26,4.06,2.16,1.37,0.65,0.52,0.00,0.26,0.79,Goal and Shot Creation,3.60,2.09,0.79,0.00,0.59,0.13,0.00,0.26,0.13,0.07,0.00,0.07,0.00,0.00,Defense,2.42,1.24,1.05,0.92,0.46,1.05,1.70,61.5%,0.65,1.18,0.39,1.51,3.93,2.42,0.00,Possession,56.23,2.81,14.01,24.74,17.93,2.09,56.23,1.37,0.52,38.1%,0.85,61.9%,27.69,135.82,66.50,0.98,0.33,1.05,0.72,32.66,Miscellaneous Stats,0.00,0.98,0.85,0.00,0.00,0.00,0.00,3.93,0.79,0.46,63.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
