Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Rob Holding,ENG,DF,29,Colorado Rapids,MLS,0.00,0.10,0.10,0.00,0.00,0.00,0.19,0.00,0.06,0.06,0.07,0.13,0.57,4.85,0.38,Shooting,Per 90,0.76,0.19,25.0%,0.00,0.00,11.90,0.00,0.08,-0.06,-0.06,Passing,55.66,63.65,87.4%,1188.46,461.32,16.55,17.79,93.0%,28.83,31.40,91.8%,9.80,13.32,73.6%,0.07,0.19,4.57,0.38,0.00,Pass Types,61.84,1.71,1.05,0.00,1.62,0.29,0.38,0.00,0.00,0.00,0.00,0.10,0.00,Goal and Shot Creation,0.86,0.57,0.00,0.00,0.19,0.10,0.00,0.19,0.10,0.00,0.00,0.10,0.00,0.00,Defense,1.14,0.86,0.57,0.57,0.00,0.29,1.05,27.3%,0.76,1.43,1.43,1.24,2.38,6.09,0.10,Possession,75.35,8.75,36.72,35.49,3.62,1.24,75.35,0.48,0.29,60.0%,0.19,40.0%,44.14,195.70,103.32,0.29,0.00,0.57,0.10,52.04,Miscellaneous Stats,0.00,0.76,0.29,0.00,0.00,0.00,0.00,4.47,3.62,1.71,67.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Hollingshead,USA,"DF,MF",33,LAFC,MLS,0.09,0.13,0.21,0.09,0.00,0.00,0.21,0.00,0.17,0.17,0.14,0.31,3.12,5.76,6.19,Shooting,Per 90,0.90,0.38,42.9%,0.10,0.22,10.20,0.00,0.19,-0.09,-0.09,Passing,49.33,57.99,85.1%,754.22,230.06,26.46,29.62,89.3%,19.42,22.45,86.5%,2.43,3.54,68.7%,0.12,1.11,4.18,0.81,0.09,Pass Types,52.11,5.76,0.68,0.26,0.17,0.94,5.08,0.00,0.00,0.00,0.00,0.13,0.77,Goal and Shot Creation,2.65,2.18,0.04,0.04,0.09,0.13,0.17,0.26,0.13,0.00,0.04,0.04,0.04,0.00,Defense,1.92,1.24,1.28,0.38,0.26,1.11,1.79,61.9%,0.68,1.15,0.38,1.32,3.24,3.12,0.00,Possession,69.69,3.84,17.28,32.73,20.27,3.50,69.69,1.32,0.55,41.9%,0.68,51.6%,37.60,199.25,117.52,2.30,0.68,1.28,0.38,46.64,Miscellaneous Stats,0.00,1.02,0.94,0.21,0.04,0.09,0.00,3.88,2.22,1.58,58.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duane Holmes,USA,"MF,FW",30,Houston Dynamo,MLS,0.14,0.00,0.14,0.14,0.00,0.00,0.41,0.00,0.14,0.14,0.10,0.22,2.59,3.82,6.14,Shooting,Per 90,1.23,0.27,22.2%,0.11,0.50,19.70,0.14,0.11,0.00,0.00,Passing,27.68,37.77,73.3%,415.23,121.50,15.95,19.36,82.4%,9.41,13.09,71.9%,1.64,3.27,50.0%,0.12,1.23,1.77,1.50,0.55,Pass Types,32.45,5.18,0.55,0.27,0.00,2.59,3.95,0.55,0.14,0.27,0.14,0.14,0.95,Goal and Shot Creation,3.27,2.18,0.55,0.00,0.27,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.14,0.00,Defense,1.64,0.55,0.55,0.55,0.55,0.27,1.50,18.2%,1.23,1.36,0.41,0.55,2.18,0.95,0.00,Possession,48.82,1.64,7.50,20.32,21.95,1.77,48.82,2.73,1.36,50.0%,1.23,45.0%,28.23,169.09,84.55,2.73,0.27,2.18,1.50,31.64,Miscellaneous Stats,0.00,2.05,2.18,0.27,0.14,0.00,0.00,3.41,0.41,0.55,42.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson Hopkins,USA,"MF,FW",20,D.C. United,MLS,0.32,0.00,0.32,0.32,0.00,0.00,0.43,0.00,0.05,0.05,0.03,0.09,1.07,3.33,2.47,Shooting,Per 90,0.86,0.43,50.0%,0.38,0.75,18.90,0.00,0.06,+0.27,+0.27,Passing,25.21,30.79,81.9%,435.52,128.94,11.91,13.84,86.0%,10.08,11.69,86.2%,2.57,3.86,66.7%,0.09,0.75,2.04,0.43,0.11,Pass Types,27.68,2.90,1.61,0.11,0.21,1.72,0.21,0.86,0.43,0.11,0.21,0.21,1.07,Goal and Shot Creation,2.47,1.82,0.32,0.11,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.39,0.97,0.54,0.43,0.43,0.43,1.39,30.8%,0.97,1.29,0.21,0.32,1.72,0.86,0.00,Possession,38.94,1.39,8.15,21.67,9.76,1.07,38.94,2.15,1.39,65.0%,0.75,35.0%,23.71,138.92,47.63,0.75,0.11,1.29,1.82,25.74,Miscellaneous Stats,0.00,1.39,2.04,0.00,0.00,0.00,0.00,4.51,0.11,0.75,12.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jannes Horn,GER,DF,27,St. Louis City,MLS,0.00,0.18,0.18,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.14,0.14,2.58,3.04,3.32,Shooting,Per 90,0.18,0.00,0.0%,0.00,,25.50,0.00,0.02,0.00,0.00,Passing,43.30,52.78,82.0%,743.12,263.83,20.45,21.83,93.7%,18.79,22.02,85.4%,3.50,7.37,47.5%,0.08,0.92,2.40,0.92,0.55,Pass Types,44.77,7.74,1.29,0.00,0.28,2.40,6.45,0.00,0.00,0.00,0.00,0.28,0.46,Goal and Shot Creation,1.47,1.29,0.00,0.00,0.09,0.09,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,1.93,1.29,1.29,0.64,0.00,1.38,1.57,88.2%,0.18,0.83,0.37,0.64,2.58,2.95,0.00,Possession,61.54,3.87,24.96,27.54,9.30,0.28,61.54,0.55,0.09,16.7%,0.28,50.0%,32.52,175.12,103.91,1.66,0.18,0.46,0.28,37.49,Miscellaneous Stats,0.00,0.18,0.83,0.00,0.00,0.00,0.00,3.96,0.28,1.38,16.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastien Ibeagha,USA,DF,33,FC Dallas,MLS,0.03,0.00,0.03,0.03,0.00,0.00,0.13,0.03,0.06,0.06,0.02,0.07,0.00,2.18,0.10,Shooting,Per 90,0.49,0.23,46.7%,0.07,0.14,9.70,0.00,0.11,-0.02,-0.02,Passing,26.71,31.69,84.3%,508.63,218.70,9.12,10.00,91.2%,14.89,16.38,90.9%,2.48,4.33,57.1%,0.02,0.23,1.99,0.20,0.00,Pass Types,29.09,2.48,1.60,0.00,0.07,0.03,0.42,0.00,0.00,0.00,0.00,0.13,0.23,Goal and Shot Creation,0.36,0.26,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.65,0.36,0.39,0.23,0.03,0.29,0.46,64.3%,0.16,1.21,0.98,0.78,1.43,6.45,0.00,Possession,42.31,7.95,24.23,16.51,1.73,0.81,42.31,0.03,0.03,100.0%,0.00,0.0%,17.56,60.62,30.59,0.03,0.00,0.33,0.00,22.12,Miscellaneous Stats,0.00,0.59,0.33,0.07,0.00,0.03,0.00,2.51,2.22,1.17,65.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aliyu Ibrahim,NGA,"MF,FW",23,Houston Dynamo,MLS,0.20,0.13,0.33,0.20,0.00,0.00,0.20,0.00,0.24,0.24,0.19,0.43,2.67,1.89,12.85,Shooting,Per 90,1.70,0.46,26.9%,0.12,0.43,11.90,0.00,0.14,-0.05,-0.05,Passing,25.76,32.67,78.8%,337.63,62.41,16.04,18.85,85.1%,7.83,9.59,81.6%,0.39,1.04,37.5%,0.14,1.57,0.85,1.11,0.33,Pass Types,31.30,1.17,0.00,0.20,0.00,1.57,0.59,0.00,0.00,0.00,0.00,0.20,0.98,Goal and Shot Creation,2.87,2.54,0.00,0.13,0.07,0.00,0.13,0.26,0.20,0.00,0.00,0.00,0.00,0.07,Defense,2.09,1.30,0.91,0.91,0.26,0.98,1.50,65.2%,0.52,1.17,0.20,0.52,2.61,0.78,0.07,Possession,44.80,1.04,6.39,13.63,25.37,5.80,44.80,2.93,1.43,48.9%,1.43,48.9%,27.13,144.52,67.89,1.24,1.37,2.41,2.15,32.48,Miscellaneous Stats,0.00,1.83,0.46,1.43,0.00,0.00,0.00,4.11,1.11,1.70,39.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aliyu Ibrahim,NGA,"FW,DF",23,Columbus Crew,MLS,0.20,0.13,0.33,0.20,0.00,0.00,0.20,0.00,0.24,0.24,0.19,0.43,2.67,1.89,12.85,Shooting,Per 90,1.70,0.46,26.9%,0.12,0.43,11.90,0.00,0.14,-0.05,-0.05,Passing,25.76,32.67,78.8%,337.63,62.41,16.04,18.85,85.1%,7.83,9.59,81.6%,0.39,1.04,37.5%,0.14,1.57,0.85,1.11,0.33,Pass Types,31.30,1.17,0.00,0.20,0.00,1.57,0.59,0.00,0.00,0.00,0.00,0.20,0.98,Goal and Shot Creation,2.87,2.54,0.00,0.13,0.07,0.00,0.13,0.26,0.20,0.00,0.00,0.00,0.00,0.07,Defense,2.09,1.30,0.91,0.91,0.26,0.98,1.50,65.2%,0.52,1.17,0.20,0.52,2.61,0.78,0.07,Possession,44.80,1.04,6.39,13.63,25.37,5.80,44.80,2.93,1.43,48.9%,1.43,48.9%,27.13,144.52,67.89,1.24,1.37,2.41,2.15,32.48,Miscellaneous Stats,0.00,1.83,0.46,1.43,0.00,0.00,0.00,4.11,1.11,1.70,39.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor,BRA,MF,21,LAFC,MLS,0.00,0.05,0.05,0.00,0.00,0.00,0.19,0.05,0.06,0.06,0.04,0.10,0.63,3.59,0.63,Shooting,Per 90,0.73,0.10,13.3%,0.00,0.00,25.50,0.00,0.08,-0.06,-0.06,Passing,52.84,58.27,90.7%,901.12,240.26,24.94,26.39,94.5%,23.92,25.86,92.5%,3.30,4.22,78.2%,0.06,0.44,4.85,0.49,0.00,Pass Types,56.47,1.65,1.55,0.15,0.15,0.10,0.10,0.00,0.00,0.00,0.00,0.15,0.97,Goal and Shot Creation,1.55,1.31,0.00,0.00,0.15,0.05,0.05,0.15,0.10,0.00,0.00,0.00,0.00,0.05,Defense,2.28,1.16,0.49,1.31,0.49,1.21,2.04,59.5%,0.82,1.16,0.19,1.36,3.64,1.36,0.05,Possession,67.97,2.96,14.80,43.52,10.09,0.24,67.97,1.31,0.78,59.3%,0.53,40.7%,39.88,165.15,65.64,0.97,0.05,1.26,1.12,49.49,Miscellaneous Stats,0.05,0.78,1.94,0.00,0.00,0.00,0.00,6.06,0.49,0.49,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitja Ilenič,SVN,DF,20,NYCFC,MLS,0.16,0.16,0.33,0.16,0.00,0.00,0.08,0.00,0.07,0.07,0.07,0.13,1.40,4.62,4.29,Shooting,Per 90,0.99,0.33,33.3%,0.17,0.50,19.50,0.00,0.06,+0.10,+0.10,Passing,51.26,63.63,80.6%,797.06,290.77,30.33,33.87,89.5%,17.14,20.52,83.5%,3.21,6.51,49.4%,0.07,0.58,4.62,0.82,0.41,Pass Types,53.16,10.30,0.58,0.08,0.66,2.47,9.73,0.00,0.00,0.00,0.00,0.16,0.74,Goal and Shot Creation,1.40,1.15,0.00,0.00,0.16,0.08,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,0.91,0.49,0.66,0.25,0.00,0.66,1.07,61.5%,0.41,0.82,0.08,1.07,1.98,3.54,0.00,Possession,74.51,2.97,24.40,32.64,18.05,1.24,74.51,1.07,0.49,46.2%,0.58,53.8%,40.96,187.09,87.20,1.40,0.08,1.07,1.07,48.21,Miscellaneous Stats,0.00,0.66,1.40,0.00,0.00,0.00,0.00,4.45,1.07,0.41,72.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Iloski,USA,"MF,FW",25,Philadelphia Union,MLS,1.01,0.42,1.42,1.01,0.00,0.00,0.08,0.00,0.48,0.48,0.26,0.74,2.60,3.94,6.87,Shooting,Per 90,5.03,2.43,48.3%,0.20,0.41,19.80,0.17,0.10,+0.53,+0.53,Passing,21.96,31.17,70.4%,361.17,111.45,11.98,15.75,76.1%,6.87,9.13,75.2%,2.35,4.44,52.8%,0.25,1.51,2.01,1.34,0.17,Pass Types,26.98,4.11,0.59,0.34,0.34,3.27,0.50,1.68,1.34,0.08,0.00,0.08,0.34,Goal and Shot Creation,4.86,3.02,0.25,0.42,0.59,0.42,0.17,1.17,0.75,0.08,0.08,0.17,0.08,0.00,Defense,0.75,0.59,0.08,0.50,0.17,0.50,1.51,33.3%,1.01,0.42,0.08,0.34,1.09,0.75,0.00,Possession,44.08,0.34,3.35,16.01,25.47,5.87,44.08,2.10,1.09,52.0%,0.92,44.0%,25.14,142.79,72.15,1.68,1.01,2.51,1.17,30.67,Miscellaneous Stats,0.00,1.93,1.68,0.25,0.00,0.00,0.00,3.94,0.75,1.76,30.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Iloski,USA,"FW,MF",25,San Diego FC,MLS,1.01,0.42,1.42,1.01,0.00,0.00,0.08,0.00,0.48,0.48,0.26,0.74,2.60,3.94,6.87,Shooting,Per 90,5.03,2.43,48.3%,0.20,0.41,19.80,0.17,0.10,+0.53,+0.53,Passing,21.96,31.17,70.4%,361.17,111.45,11.98,15.75,76.1%,6.87,9.13,75.2%,2.35,4.44,52.8%,0.25,1.51,2.01,1.34,0.17,Pass Types,26.98,4.11,0.59,0.34,0.34,3.27,0.50,1.68,1.34,0.08,0.00,0.08,0.34,Goal and Shot Creation,4.86,3.02,0.25,0.42,0.59,0.42,0.17,1.17,0.75,0.08,0.08,0.17,0.08,0.00,Defense,0.75,0.59,0.08,0.50,0.17,0.50,1.51,33.3%,1.01,0.42,0.08,0.34,1.09,0.75,0.00,Possession,44.08,0.34,3.35,16.01,25.47,5.87,44.08,2.10,1.09,52.0%,0.92,44.0%,25.14,142.79,72.15,1.68,1.01,2.51,1.17,30.67,Miscellaneous Stats,0.00,1.93,1.68,0.25,0.00,0.00,0.00,3.94,0.75,1.76,30.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bjørn Inge Utvik,NOR,DF,28,Vancouver W'caps,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.04,0.04,0.01,0.05,0.44,3.06,0.17,Shooting,Per 90,0.44,0.00,0.0%,0.00,,8.10,0.00,0.09,-0.04,-0.04,Passing,53.35,59.13,90.2%,1118.57,377.67,12.68,13.99,90.6%,33.59,34.90,96.2%,6.73,8.92,75.5%,0.02,0.17,3.50,0.09,0.00,Pass Types,56.94,1.92,1.66,0.00,1.05,0.17,0.09,0.00,0.00,0.00,0.00,0.26,0.09,Goal and Shot Creation,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.70,0.70,0.35,0.17,0.17,0.26,0.26,100.0%,0.00,0.61,0.52,0.35,1.05,5.25,0.09,Possession,67.26,7.70,36.82,28.16,2.45,1.49,67.26,0.17,0.09,50.0%,0.09,50.0%,45.74,197.41,101.37,0.26,0.00,0.09,0.00,52.13,Miscellaneous Stats,0.00,0.44,0.09,0.09,0.00,0.00,0.00,2.27,2.62,1.05,71.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Insigne,ITA,"MF,FW",33,Toronto FC,MLS,0.10,0.21,0.31,0.10,0.00,0.00,0.10,0.00,0.16,0.16,0.08,0.24,1.36,4.29,5.23,Shooting,Per 90,1.78,0.52,29.4%,0.06,0.20,17.80,0.10,0.09,-0.05,-0.05,Passing,37.74,46.93,80.4%,610.35,133.59,19.76,22.68,87.1%,12.86,15.16,84.8%,3.45,5.85,58.9%,0.09,1.57,3.34,0.73,0.10,Pass Types,43.59,3.24,1.15,0.21,0.42,1.36,0.21,0.52,0.42,0.00,0.00,0.10,0.52,Goal and Shot Creation,3.55,2.82,0.31,0.00,0.31,0.10,0.00,0.42,0.42,0.00,0.00,0.00,0.00,0.00,Defense,0.94,0.52,0.31,0.42,0.21,0.10,0.52,20.0%,0.42,0.63,0.10,0.63,1.57,0.63,0.00,Possession,53.52,0.63,9.20,27.70,17.25,2.20,53.52,0.84,0.42,50.0%,0.31,37.5%,28.95,110.91,52.47,0.73,0.73,1.57,0.42,38.99,Miscellaneous Stats,0.00,0.42,0.94,0.10,0.00,0.00,0.00,4.49,0.31,0.31,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aljaž Ivačič,SVN,GK,31,NE Revolution,MLS,,,,,,0.17,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,4.21,2.75,69.3%,0.25,0.29,0.46,0.33,33.3%,0.17,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.17,0.00,1.30,0.29,-0.15,3.46,11.54,30.0%,18.25,2.38,39.5%,35.7,8.25,52.5%,43.4,12.21,0.38,3.1%,0.46,11.2
Aziel Jackson,USA,"MF,FW",23,Columbus Crew,MLS,0.24,0.24,0.48,0.24,0.00,0.00,0.00,0.00,0.31,0.31,0.04,0.35,2.51,5.98,6.82,Shooting,Per 90,2.99,1.08,36.0%,0.08,0.22,18.80,0.00,0.10,-0.07,-0.07,Passing,32.67,36.50,89.5%,502.78,122.19,16.99,18.07,94.0%,13.28,14.48,91.7%,1.44,1.80,80.0%,0.07,0.72,3.71,2.15,0.00,Pass Types,34.83,1.20,0.48,0.24,0.24,0.24,0.48,0.12,0.00,0.00,0.00,0.48,1.08,Goal and Shot Creation,2.27,1.80,0.00,0.12,0.00,0.24,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Defense,1.20,0.60,0.36,0.48,0.36,0.48,1.20,40.0%,0.72,1.08,0.00,0.84,2.03,0.96,0.12,Possession,52.78,0.96,8.02,22.02,23.82,2.75,52.78,5.15,2.03,39.5%,2.87,55.8%,37.94,226.91,92.63,1.44,0.24,3.35,2.27,42.25,Miscellaneous Stats,0.00,1.68,3.11,0.24,0.00,0.00,0.00,4.19,0.12,0.84,12.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ian James,USA,DF,16,Sporting KC,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.02,0.02,0.00,0.02,0.92,2.02,0.18,Shooting,Per 90,0.18,0.00,0.0%,0.00,,8.00,0.00,0.12,-0.02,-0.02,Passing,38.86,44.54,87.2%,733.93,232.97,13.93,15.03,92.7%,19.43,21.63,89.8%,4.40,5.87,75.0%,0.00,0.00,1.28,0.00,0.00,Pass Types,43.99,0.37,0.37,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.18,0.18,Goal and Shot Creation,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.47,0.92,0.92,0.55,0.00,0.73,1.65,44.4%,0.92,1.65,1.47,0.73,2.20,5.32,0.00,Possession,54.62,4.95,24.93,28.59,1.47,0.37,54.62,0.37,0.37,100.0%,0.00,0.0%,32.99,207.49,112.91,0.73,0.00,0.37,0.00,38.13,Miscellaneous Stats,0.00,0.92,0.00,0.00,0.00,0.18,0.00,2.93,0.73,1.10,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robin Jansson,SWE,DF,33,Orlando City,MLS,0.03,0.00,0.03,0.03,0.00,0.00,0.21,0.00,0.06,0.06,0.01,0.07,0.00,1.62,0.14,Shooting,Per 90,0.24,0.14,57.1%,0.14,0.25,13.40,0.00,0.26,-0.03,-0.03,Passing,43.23,48.84,88.5%,822.06,367.65,16.29,16.95,96.1%,22.11,23.39,94.6%,4.51,7.72,58.5%,0.01,0.17,3.20,0.14,0.00,Pass Types,46.60,2.14,1.86,0.03,0.14,0.07,0.03,0.00,0.00,0.00,0.00,0.10,0.41,Goal and Shot Creation,0.79,0.76,0.00,0.00,0.03,0.00,0.00,0.10,0.07,0.00,0.00,0.03,0.00,0.00,Defense,0.86,0.59,0.65,0.21,0.00,0.62,0.96,64.3%,0.34,1.10,0.69,0.83,1.69,4.68,0.03,Possession,57.42,8.75,32.55,24.18,0.90,0.45,57.42,0.14,0.03,25.0%,0.07,50.0%,33.82,140.49,60.17,0.07,0.00,0.17,0.00,39.89,Miscellaneous Stats,0.00,0.69,0.79,0.03,0.00,0.07,0.00,3.10,0.34,0.72,32.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danley Jean-Jacques,HAI,MF,24,Philadelphia Union,MLS,0.11,0.11,0.23,0.11,0.00,0.00,0.23,0.00,0.18,0.18,0.08,0.26,1.18,5.08,1.56,Shooting,Per 90,1.53,0.50,32.5%,0.08,0.23,20.70,0.00,0.12,-0.07,-0.07,Passing,36.53,44.24,82.6%,570.65,189.69,19.69,22.37,88.1%,13.21,15.27,86.5%,2.37,3.93,60.2%,0.06,1.07,5.08,0.50,0.04,Pass Types,43.78,0.34,0.27,0.08,0.19,0.42,0.08,0.00,0.00,0.00,0.00,0.11,0.88,Goal and Shot Creation,2.33,1.98,0.00,0.11,0.11,0.08,0.04,0.34,0.23,0.00,0.08,0.04,0.00,0.00,Defense,1.79,1.11,0.99,0.76,0.04,0.80,1.49,53.8%,0.69,1.03,0.15,1.60,3.40,1.34,0.00,Possession,54.27,1.87,10.88,33.55,10.53,1.30,54.27,1.11,0.73,65.5%,0.38,34.5%,29.77,156.72,71.91,1.15,0.23,1.22,0.57,34.47,Miscellaneous Stats,0.00,1.83,0.65,0.00,0.00,0.00,0.00,4.92,0.38,0.53,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Joao Ortíz,ECU,MF,28,Portland Timbers,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.02,0.02,0.06,0.08,0.57,3.74,1.22,Shooting,Per 90,0.49,0.00,0.0%,0.00,,25.90,0.00,0.05,-0.02,-0.02,Passing,43.62,48.82,89.3%,738.23,199.04,20.67,21.81,94.8%,19.04,20.18,94.4%,3.34,4.96,67.2%,0.04,0.57,3.82,0.49,0.00,Pass Types,47.36,1.22,1.22,0.08,0.65,0.49,0.00,0.00,0.00,0.00,0.00,0.24,0.49,Goal and Shot Creation,1.38,1.38,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Defense,2.03,1.14,1.30,0.57,0.16,0.90,1.38,64.7%,0.49,0.49,0.00,0.73,2.77,1.06,0.08,Possession,56.47,2.28,14.40,34.91,7.49,0.16,56.47,0.81,0.49,60.0%,0.33,40.0%,34.26,154.04,56.72,0.49,0.16,1.38,0.90,40.36,Miscellaneous Stats,0.00,1.30,0.98,0.00,0.00,0.08,0.00,5.37,0.65,0.33,66.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Johnson,USA,GK,35,Toronto FC,MLS,,,,,,0.16,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,4.90,3.55,75.7%,0.19,0.35,0.45,0.23,22.6%,0.13,0.03,0.00,20.0%,Advanced Goalkeeping,0.03,0.10,0.00,1.67,0.33,+0.35,3.65,11.00,33.1%,22.58,3.77,34.1%,33.0,7.45,44.2%,37.2,12.71,0.48,3.8%,0.68,12.5
